"Make","Model","Price","Mileage"
"FORD","FIESTA",6500,29000
"FORD","FIESTA",7495,13209
"FORD","FIESTA",6799,15109
"FORD","FIESTA",6691,6553
"FORD","FIESTA",7670,6311
"FORD","FIESTA",6791,23069
"FORD","FIESTA",7875,4232
"FORD","FIESTA",6995,24208
"FORD","FIESTA",7218,19351
"FORD","FIESTA",11295,10
"FORD","FIESTA",6895,29000
"FORD","FIESTA",5670,40254
"FORD","FIESTA",7494,8116
"FORD","FIESTA",6989,15434
"FORD","FIESTA",7795,6135
"FORD","FIESTA",8995,7945
"FORD","FIESTA",7800,7400
"FORD","FIESTA",6795,12512
"FORD","FIESTA",7999,16740
"FORD","FIESTA",7450,17146
"FORD","FIESTA",6998,17096
"FORD","FIESTA",5950,28490
"FORD","FIESTA",8990,9217
"FORD","FIESTA",6995,24352
"FORD","FIESTA",7995,3956
"FORD","FIESTA",8628,10815
"FORD","FIESTA",7500,4715
"FORD","FIESTA",8999,8427
"FORD","FIESTA",7990,4759
"FORD","FIESTA",8495,9242
"FORD","FIESTA",7790,15000
"FORD","FIESTA",8588,7738
"FORD","FIESTA",6750,34000
"FORD","FIESTA",9000,8061
"FORD","FIESTA",7799,15278
"FORD","FIESTA",9938,10
"FORD","FIESTA",7850,15563
"FORD","FIESTA",8300,7200
"FORD","FIESTA",7567,19351
"FORD","FIESTA",8000,12261
"FORD","FIESTA",6795,34700
"FORD","FIESTA",6918,19019
"FORD","FIESTA",8650,6872
"FORD","FIESTA",7995,11022
"FORD","FIESTA",8999,6549
"FORD","FIESTA",7650,10923
"FORD","FIESTA",7999,11048
"FORD","FIESTA",8995,8326
"FORD","FIESTA",7500,24790
"FORD","FIESTA",7491,5911
"FORD","FIESTA",6392,24487
"FORD","FIESTA",7400,8475
"FORD","FIESTA",8000,10138
"FORD","FIESTA",7995,21690
"FORD","FIESTA",6690,15163
"FORD","FIESTA",8550,3567
"FORD","FIESTA",7000,7455
"FORD","FIESTA",6700,15262
"FORD","FIESTA",6995,16664
"FORD","FIESTA",7109,23735
"FORD","FIESTA",6500,29142
"FORD","FIESTA",8650,11000
"FORD","FIESTA",6700,21720
"FORD","FIESTA",6584,37569
"FORD","FIESTA",9000,3720
"FORD","FIESTA",8495,9341
"FORD","FIESTA",9290,5500
"FORD","FIESTA",8727,9418
"FORD","FIESTA",5398,58868
"FORD","FIESTA",7390,16753
"FORD","FIESTA",6790,9488
"FORD","FIESTA",7995,23085
"FORD","FIESTA",9299,3536
"FORD","FIESTA",7495,19650
"FORD","FIESTA",7200,16000
"FORD","FIESTA",6995,24267
"FORD","FIESTA",7600,13817
"FORD","FIESTA",7990,10047
"FORD","FIESTA",6945,39680
"FORD","FIESTA",10000,20
"FORD","FIESTA",9500,8691
"FORD","FIESTA",8970,3562
"FORD","FIESTA",7540,6277
"FORD","FIESTA",9445,26
"FORD","FIESTA",6700,11922
"FORD","FIESTA",8199,9326
"FORD","FIESTA",7350,10051
"FORD","FIESTA",7970,26283
"FORD","FIESTA",7000,18112
"FORD","FIESTA",7999,9593
"FORD","FIESTA",7480,8825
"FORD","FIESTA",9325,8452
"FORD","FIESTA",8000,8174
"FORD","FIESTA",6970,16748
"FORD","FIESTA",6799,27384
"FORD","FIESTA",6556,25506
"FORD","FIESTA",6995,15591
"FORD","FIESTA",7495,19929
"FORD","FIESTA",7295,6401
"FORD","FIESTA",6895,10428
"FORD","FIESTA",6700,24500
"FORD","FIESTA",8250,18434
"FORD","FIESTA",7700,19700
"FORD","FIESTA",8500,7857
"FORD","FIESTA",7500,18422
"FORD","FIESTA",10995,10
"FORD","FIESTA",7791,7245
"FORD","FIESTA",6595,14977
"FORD","FIESTA",10995,2303
"FORD","FIESTA",8500,4259
"FORD","FIESTA",10695,5
"FORD","FIESTA",7500,6100
"FORD","FIESTA",6470,34574
"FORD","FIESTA",7300,15423
"FORD","FIESTA",7250,19037
"FORD","FIESTA",7291,8218
"FORD","FIESTA",7799,12301
"FORD","FIESTA",6842,25170
"FORD","FIESTA",8999,11199
"FORD","FIESTA",6491,26365
"FORD","FIESTA",6498,39966
"FORD","FIESTA",7000,13471
"FORD","FIESTA",7494,6689
"FORD","FIESTA",7000,27000
"FORD","FIESTA",8000,11431
"FORD","FIESTA",8340,11875
"FORD","FIESTA",10995,10
"FORD","FIESTA",8770,12091
"FORD","FIESTA",8000,7134
"FORD","FIESTA",5295,25554
"FORD","FIESTA",7200,15528
"FORD","FIESTA",8500,9905
"FORD","FIESTA",7999,11511
"FORD","FIESTA",9497,2984
"FORD","FIESTA",6561,50329
"FORD","FIESTA",8500,9771
"FORD","FIESTA",6900,37213
"FORD","FIESTA",8500,3216
"FORD","FIESTA",8500,4721
"FORD","FIESTA",7790,6912
"FORD","FIESTA",7399,15000
"FORD","FIESTA",8000,19464
"FORD","FIESTA",7994,9000
"FORD","FIESTA",7300,16517
"FORD","FIESTA",6999,19748
"FORD","FIESTA",5748,32100
"FORD","FIESTA",7241,24000
"FORD","FIESTA",7490,18495
"FORD","FIESTA",7000,14656
"FORD","FIESTA",7295,13053
"FORD","FIESTA",8000,18933
"FORD","FIESTA",6995,17636
"FORD","FIESTA",9500,10196
"FORD","FIESTA",7750,9800
"FORD","FIESTA",6799,8938
"FORD","FIESTA",8490,9319
"FORD","FIESTA",7700,13846
"FORD","FIESTA",10985,10
"FORD","FIESTA",8800,4085
"FORD","FIESTA",8877,17
"FORD","FIESTA",7500,9105
"FORD","FIESTA",8500,9047
"FORD","FIESTA",7295,9202
"FORD","FIESTA",8760,5449
"FORD","FIESTA",7699,21698
"FORD","FIESTA",7712,5090
"FORD","FIESTA",8000,11199
"FORD","FIESTA",8500,5861
"FORD","FIESTA",5995,37000
"FORD","FIESTA",8500,5649
"FORD","FIESTA",7995,10760
"FORD","FIESTA",8995,7010
"FORD","FIESTA",7000,14100
"FORD","FIESTA",6995,23666
"FORD","FIESTA",6590,30522
"FORD","FIESTA",7490,12491
"FORD","FIESTA",7995,4762
"FORD","FIESTA",8860,4877
"FORD","FIESTA",7290,17801
"FORD","FIESTA",7260,7850
"FORD","FIESTA",8695,10284
"FORD","FIESTA",8000,12723
"FORD","FIESTA",7391,8813
"FORD","FIESTA",6781,38994
"FORD","FIESTA",8995,12076
"FORD","FIESTA",7400,5368
"FORD","FIESTA",4595,19096
"FORD","FIESTA",8500,3000
"FORD","FIESTA",6725,36743
"FORD","FIESTA",7299,13472
"FORD","FIESTA",8500,2226
"FORD","FIESTA",8000,10563
"FORD","FIESTA",7499,12480
"FORD","FIESTA",9499,8213
"FORD","FIESTA",8490,7103
"FORD","FIESTA",6850,11904
"FORD","FIESTA",8300,19177
"FORD","FIESTA",8000,9900
"FORD","FIESTA",8599,8748
"FORD","FIESTA",8600,19407
"FORD","FIESTA",7700,30157
"FORD","FIESTA",9050,6452
"FORD","FIESTA",6298,31000
"FORD","FIESTA",9874,151
"FORD","FIESTA",8570,1653
"FORD","FIESTA",7995,6673
"FORD","FIESTA",9000,7486
"FORD","FIESTA",7699,4365
"FORD","FIESTA",8000,19019
"FORD","FIESTA",8995,12000
"FORD","FIESTA",5700,41936
"FORD","FIESTA",7600,15000
"FORD","FIESTA",7500,16538
"FORD","FIESTA",5680,32091
"FORD","FIESTA",8290,15000
"FORD","FIESTA",9000,13150
"FORD","FIESTA",7000,18317
"FORD","FIESTA",8400,12176
"FORD","FIESTA",7500,4699
"FORD","FIESTA",7000,19114
"FORD","FIESTA",7499,14548
"FORD","FIESTA",7500,19010
"FORD","FIESTA",6490,14201
"FORD","FIESTA",6293,17763
"FORD","FIESTA",8000,10705
"FORD","FIESTA",6795,12091
"FORD","FIESTA",7000,32954
"FORD","FIESTA",6995,21595
"FORD","FIESTA",8500,8326
"FORD","FIESTA",7495,18300
"FORD","FIESTA",6888,4502
"FORD","FIESTA",8995,3816
"FORD","FIESTA",8800,8960
"FORD","FIESTA",6700,47891
"FORD","FIESTA",7690,14961
"FORD","FIESTA",6995,5343
"FORD","FIESTA",7990,6167
"FORD","FIESTA",7699,8190
"FORD","FIESTA",8291,10266
"FORD","FIESTA",9500,1841
"FORD","FIESTA",6800,21006
"FORD","FIESTA",9495,7880
"FORD","FIESTA",8000,11370
"FORD","FIESTA",7999,18020
"FORD","FIESTA",9490,2485
"FORD","FIESTA",7495,25407
"FORD","FIESTA",5997,43350
"FORD","FIESTA",8100,6945
"FORD","FIESTA",8995,9830
"FORD","FIESTA",6590,32510
"FORD","FIESTA",8197,7100
"FORD","FIESTA",7000,13350
"FORD","FIESTA",6200,27251
"FORD","FIESTA",7295,6378
"FORD","FIESTA",8370,4706
"FORD","FIESTA",7495,24620
"FORD","FIESTA",7431,5090
"FORD","FIESTA",7000,21993
"FORD","FIESTA",6989,39701
"FORD","FIESTA",7900,3248
"FORD","FIESTA",8000,4986
"FORD","FIESTA",6795,12768
"FORD","FIESTA",7999,15598
"FORD","FIESTA",7000,18990
"FORD","FIESTA",6495,15398
"FORD","FIESTA",7750,15756
"FORD","FIESTA",7000,27493
"FORD","FIESTA",7995,12572
"FORD","FIESTA",7000,23016
"FORD","FIESTA",5995,34000
"FORD","FIESTA",7000,9000
"FORD","FIESTA",8499,22814
"FORD","FIESTA",5787,40609
"FORD","FIESTA",6718,36158
"FORD","FIESTA",7000,28000
"FORD","FIESTA",6490,16641
"FORD","FIESTA",8995,12000
"FORD","FIESTA",6990,14282
"FORD","FIESTA",6451,21158
"FORD","FIESTA",8400,9004
"FORD","FIESTA",8000,22052
"FORD","FIESTA",7691,17000
"FORD","FIESTA",7495,15686
"FORD","FIESTA",6000,17821
"FORD","FIESTA",6495,48539
"FORD","FIESTA",7490,28652
"FORD","FIESTA",6995,32467
"FORD","FIESTA",7495,16046
"FORD","FIESTA",10195,5000
"FORD","FIESTA",5799,17969
"FORD","FIESTA",10995,10
"FORD","FIESTA",7250,15501
"FORD","FIESTA",8500,7715
"FORD","FIESTA",8000,9182
"FORD","FIESTA",7797,10797
"FORD","FIESTA",7491,9098
"FORD","FIESTA",8400,9893
"FORD","FIESTA",8870,3603
"FORD","FIESTA",8380,10968
"FORD","FIESTA",6995,30587
"FORD","FIESTA",6191,34574
"FORD","FIESTA",6300,26092
"FORD","FIESTA",7290,16000
"FORD","FIESTA",9275,8266
"FORD","FIESTA",10400,5
"FORD","FIESTA",7995,15000
"FORD","FIESTA",7195,12410
"FORD","FIESTA",7995,11390
"FORD","FIESTA",7750,23658
"FORD","FIESTA",7997,5500
"FORD","FIESTA",6499,19543
"FORD","FIESTA",8495,19339
"FORD","FIESTA",7000,13290
"FORD","FIESTA",8300,9396
"FORD","FIESTA",7437,8505
"FORD","FIESTA",6950,25000
"FORD","FIESTA",6978,7004
"FORD","FIESTA",8491,5890
"FORD","FIESTA",7980,18398
"FORD","FIESTA",8295,5829
"FORD","FIESTA",9295,3079
"FORD","FIESTA",6668,25047
"FORD","FIESTA",8000,4321
"FORD","FIESTA",8599,8926
"FORD","FIESTA",7495,20014
"FORD","FIESTA",7991,5083
"FORD","FIESTA",6667,16730
"FORD","FIESTA",8699,6348
"FORD","FIESTA",8990,2320
"FORD","FIESTA",8000,23687
"FORD","FIESTA",6589,18402
"FORD","FIESTA",7000,18861
"FORD","FIESTA",6496,13379
"FORD","FIESTA",7995,25000
"FORD","FIESTA",9850,5
"FORD","FIESTA",7400,15389
"FORD","FIESTA",7000,20901
"FORD","FIESTA",7191,4884
"FORD","FIESTA",7500,11647
"FORD","FIESTA",9500,3315
"FORD","FIESTA",8599,7228
"FORD","FIESTA",7695,12840
"FORD","FIESTA",7000,15535
"FORD","FIESTA",7395,35000
"FORD","FIESTA",7997,4021
"FORD","FIESTA",5995,58000
"FORD","FIESTA",6979,19595
"FORD","FIESTA",7650,17000
"FORD","FIESTA",7990,18696
"FORD","FIESTA",7190,13483
"FORD","FIESTA",6490,11500
"FORD","FIESTA",8500,6683
"FORD","FIESTA",8995,8301
"FORD","FIESTA",10500,2661
"FORD","FIESTA",7181,16388
"FORD","FIESTA",7500,11581
"FORD","FIESTA",6800,21000
"FORD","FIESTA",6890,8842
"FORD","FIESTA",7118,23616
"FORD","FIESTA",7600,22730
"FORD","FIESTA",5948,21523
"FORD","FIESTA",7600,12834
"FORD","FIESTA",6999,13690
"FORD","FIESTA",7690,8213
"FORD","FIESTA",6945,2629
"FORD","FIESTA",7955,7772
"FORD","FIESTA",7975,15000
"FORD","FIESTA",6795,29000
"FORD","FIESTA",7999,25000
"FORD","FIESTA",7200,17830
"FORD","FIESTA",6699,35194
"FORD","FIESTA",10995,10
"FORD","FIESTA",7500,13681
"FORD","FIESTA",9995,4100
"FORD","FIESTA",7375,19900
"FORD","FIESTA",9470,2607
"FORD","FIESTA",7490,12078
"FORD","FIESTA",9070,1500
"FORD","FIESTA",8299,15810
"FORD","FIESTA",9000,14970
"FORD","FIESTA",7990,16587
"FORD","FIESTA",7599,18030
"FORD","FIESTA",7250,11259
"FORD","FIESTA",7981,2239
"FORD","FIESTA",7495,18703
"FORD","FIESTA",7299,19999
"FORD","FIESTA",6000,28009
"FORD","FIESTA",7100,17722
"FORD","FIESTA",8293,8327
"FORD","FIESTA",9700,15
"FORD","FIESTA",8000,22976
"FORD","FIESTA",9490,6800
"FORD","FIESTA",7725,3421
"FORD","FIESTA",7999,11000
"FORD","FIESTA",7990,5900
"FORD","FIESTA",7101,29520
"FORD","FIESTA",7000,22223
"FORD","FIESTA",6599,19922
"FORD","FIESTA",8000,25337
"FORD","FIESTA",9295,6542
"FORD","FIESTA",8395,11806
"FORD","FIESTA",8800,6051
"FORD","FIESTA",7048,16005
"FORD","FIESTA",7995,19063
"FORD","FIESTA",7777,9126
"FORD","FIESTA",6996,16925
"FORD","FIESTA",8997,4653
"FORD","FIESTA",6200,31114
"FORD","FIESTA",7497,7284
"FORD","FIESTA",7200,18652
"FORD","FIESTA",7995,9531
"FORD","FIESTA",8197,17003
"FORD","FIESTA",7690,18254
"FORD","FIESTA",7342,28244
"FORD","FIESTA",8000,11749
"FORD","FIESTA",9999,2453
"FORD","FIESTA",5911,36809
"FORD","FIESTA",8250,4343
"FORD","FIESTA",7500,18821
"FORD","FIESTA",6782,27500
"FORD","FIESTA",7500,29177
"FORD","FIESTA",7789,15279
"FORD","FIESTA",7895,20900
"FORD","FIESTA",7870,11322
"FORD","FIESTA",6495,27000
"FORD","FIESTA",7679,4029
"FORD","FIESTA",8095,25235
"FORD","FIESTA",6799,17430
"FORD","FIESTA",7290,17808
"FORD","FIESTA",5950,40637
"FORD","FIESTA",6667,32326
"FORD","FIESTA",7800,6624
"FORD","FIESTA",8299,11193
"FORD","FIESTA",8595,13008
"FORD","FIESTA",6700,41350
"FORD","FIESTA",7995,17245
"FORD","FIESTA",6299,25986
"FORD","FIESTA",8000,4524
"FORD","FIESTA",8995,23800
"FORD","FIESTA",7991,17563
"FORD","FIESTA",9995,4689
"FORD","FIESTA",8750,8736
"FORD","FIESTA",6490,19583
"FORD","FIESTA",7391,14837
"FORD","FIESTA",7800,9191
"FORD","FIESTA",6490,16691
"FORD","FIESTA",9000,6300
"FORD","FIESTA",10495,12000
"FORD","FIESTA",7591,4406
"FORD","FIESTA",5950,31358
"FORD","FIESTA",7495,25376
"FORD","FIESTA",8600,14103
"FORD","FIESTA",6999,22259
"FORD","FIESTA",6495,14899
"FORD","FIESTA",6995,49246
"FORD","FIESTA",7000,27749
"FORD","FIESTA",8200,12177
"FORD","FIESTA",7150,26073
"FORD","FIESTA",7999,22170
"FORD","FIESTA",7395,13468
"FORD","FIESTA",7800,20572
"FORD","FIESTA",6799,13364
"FORD","FIESTA",10999,15
"FORD","FIESTA",5995,16794
"FORD","FIESTA",7799,11961
"FORD","FIESTA",7800,9159
"FORD","FIESTA",7499,18444
"FORD","FIESTA",8315,9926
"FORD","FIESTA",8000,3054
"FORD","FIESTA",7500,24174
"FORD","FIESTA",6970,9575
"FORD","FIESTA",7600,3265
"FORD","FIESTA",7049,36452
"FORD","FIESTA",6999,18844
"FORD","FIESTA",7993,16253
"FORD","FIESTA",8900,10029
"FORD","FIESTA",8970,8634
"FORD","FIESTA",9000,6500
"FORD","FIESTA",9000,20675
"FORD","FIESTA",8000,12405
"FORD","FIESTA",6980,10569
"FORD","FIESTA",7190,23122
"FORD","FIESTA",8750,3021
"FORD","FIESTA",7499,24731
"FORD","FIESTA",6790,16489
"FORD","FIESTA",6491,22020
"FORD","FIESTA",7889,14020
"FORD","FIESTA",7750,12940
"FORD","FIESTA",6500,6777
"FORD","FIESTA",7495,8200
"FORD","FIESTA",7299,10120
"FORD","FIESTA",7770,9003
"FORD","FIESTA",7000,25000
"FORD","FIESTA",8495,2958
"FORD","FIESTA",8700,6594
"FORD","FIESTA",7000,17542
"FORD","FIESTA",8400,9466
"FORD","FIESTA",7500,16538
"FORD","FIESTA",7599,20522
"FORD","FIESTA",7495,5321
"FORD","FIESTA",8990,6500
"FORD","FIESTA",7191,10193
"FORD","FIESTA",7000,16316
"FORD","FIESTA",6900,26359
"FORD","FIESTA",7995,15300
"FORD","FIESTA",6991,36562
"FORD","FIESTA",6799,29800
"FORD","FIESTA",11995,50
"FORD","FIESTA",6699,28907
"FORD","FIESTA",7995,13640
"FORD","FIESTA",5777,36693
"FORD","FIESTA",6299,11890
"FORD","FIESTA",6411,17598
"FORD","FIESTA",6500,30344
"FORD","FIESTA",9994,4493
"FORD","FIESTA",7245,6829
"FORD","FIESTA",7995,9520
"FORD","FIESTA",7991,8500
"FORD","FIESTA",10695,8
"FORD","FIESTA",7995,6772
"FORD","FIESTA",7785,20775
"FORD","FIESTA",6995,18171
"FORD","FIESTA",6988,18245
"FORD","FIESTA",7921,6963
"FORD","FIESTA",6922,21000
"FORD","FIESTA",7000,19525
"FORD","FIESTA",5999,35687
"FORD","FIESTA",7770,10026
"FORD","FIESTA",8000,2371
"FORD","FIESTA",5997,37000
"FORD","FIESTA",6699,16250
"FORD","FIESTA",9350,3439
"FORD","FIESTA",10000,2332
"FORD","FIESTA",7599,9498
"FORD","FIESTA",7999,15312
"FORD","FIESTA",6500,24222
"FORD","FIESTA",6500,13904
"FORD","FIESTA",8500,6211
"FORD","FIESTA",6800,18450
"FORD","FIESTA",8500,6096
"FORD","FIESTA",5995,49052
"FORD","FIESTA",7799,7973
"FORD","FIESTA",7495,23054
"FORD","FIESTA",7895,22000
"FORD","FIESTA",7999,14820
"FORD","FIESTA",9250,2213
"FORD","FIESTA",6595,18030
"FORD","FIESTA",6500,19161
"FORD","FIESTA",7150,35663
"FORD","FIESTA",6798,20616
"FORD","FIESTA",7995,19410
"FORD","FIESTA",8900,1000
"FORD","FIESTA",6900,31008
"FORD","FIESTA",7995,9107
"FORD","FIESTA",6599,33958
"FORD","FIESTA",8000,7600
"FORD","FIESTA",8000,7410
"FORD","FIESTA",8500,6159
"FORD","FIESTA",5995,28584
"FORD","FIESTA",7999,8864
"FORD","FIESTA",7650,14558
"FORD","FIESTA",6800,21839
"FORD","FIESTA",7495,14956
"FORD","FIESTA",6995,18064
"FORD","FIESTA",6997,15268
"FORD","FIESTA",7999,11760
"FORD","FIESTA",7800,18425
"FORD","FIESTA",5249,97595
"FORD","FIESTA",7995,11737
"FORD","FIESTA",6697,29181
"FORD","FIESTA",8995,17341
"FORD","FIESTA",8300,12054
"FORD","FIESTA",7000,24000
"FORD","FIESTA",7300,4207
"FORD","FIESTA",7000,17991
"FORD","FIESTA",8990,9972
"FORD","FIESTA",7408,16284
"FORD","FIESTA",6900,34182
"FORD","FIESTA",7995,9110
"FORD","FIESTA",6993,16300
"FORD","FIESTA",9000,9200
"FORD","FIESTA",8700,6946
"FORD","FIESTA",7999,23500
"FORD","FIESTA",8100,9925
"FORD","FIESTA",9795,2397
"FORD","FIESTA",7950,14504
"FORD","FIESTA",8500,6232
"FORD","FIESTA",7299,10201
"FORD","FIESTA",7300,13542
"FORD","FIESTA",6858,23371
"FORD","FIESTA",6895,28000
"FORD","FIESTA",6675,11390
"FORD","FIESTA",5387,56256
"FORD","FIESTA",7900,10303
"FORD","FIESTA",7291,8218
"FORD","FIESTA",6695,26340
"FORD","FIESTA",6990,15000
"FORD","FIESTA",7300,18086
"FORD","FIESTA",6999,22900
"FORD","FIESTA",7600,11513
"FORD","FIESTA",7900,14537
"FORD","FIESTA",7495,19448
"FORD","FIESTA",7000,13184
"FORD","FIESTA",8300,9877
"FORD","FIESTA",8000,12090
"FORD","FIESTA",7750,10000
"FORD","FIESTA",7499,20292
"FORD","FIESTA",6695,22005
"FORD","FIESTA",10000,10
"FORD","FIESTA",7495,30541
"FORD","FIESTA",5578,41233
"FORD","FIESTA",10000,2000
"FORD","FIESTA",8799,8577
"FORD","FIESTA",8391,2359
"FORD","FIESTA",9990,2000
"FORD","FIESTA",6790,12000
"FORD","FIESTA",7797,8516
"FORD","FIESTA",6995,13712
"FORD","FIESTA",7999,14705
"FORD","FIESTA",7100,5700
"FORD","FIESTA",6776,30215
"FORD","FIESTA",9000,4506
"FORD","FIESTA",7990,11000
"FORD","FIESTA",7595,8800
"FORD","FIESTA",7500,20000
"FORD","FIESTA",7000,17168
"FORD","FIESTA",9000,5608
"FORD","FIESTA",9320,3460
"FORD","FIESTA",6479,30571
"FORD","FIESTA",7599,6095
"FORD","FIESTA",7900,6587
"FORD","FIESTA",7990,8079
"FORD","FIESTA",6899,21550
"FORD","FIESTA",6270,15887
"FORD","FIESTA",7290,9972
"FORD","FIESTA",7950,13080
"FORD","FIESTA",8250,5481
"FORD","FIESTA",6800,12153
"FORD","FIESTA",8000,6204
"FORD","FIESTA",8390,6464
"FORD","FIESTA",7221,13998
"FORD","FIESTA",9000,3140
"FORD","FIESTA",7110,30233
"FORD","FIESTA",6999,20600
"FORD","FIESTA",8195,7404
"FORD","FIESTA",6900,19230
"FORD","FIESTA",7000,20402
"FORD","FIESTA",8500,7838
"FORD","FIESTA",9100,2318
"FORD","FIESTA",6500,23833
"FORD","FIESTA",6500,58406
"FORD","FIESTA",7490,11985
"FORD","FIESTA",5799,30000
"FORD","FIESTA",7799,13813
"FORD","FIESTA",7302,11161
"FORD","FIESTA",8995,6650
"FORD","FIESTA",6918,21732
"FORD","FIESTA",7395,3657
"FORD","FIESTA",10295,3000
"FORD","FIESTA",6800,18974
"FORD","FIESTA",8995,9000
"FORD","FIESTA",8450,7300
"FORD","FIESTA",7000,11024
"FORD","FIESTA",6490,37118
"FORD","FIESTA",7799,11321
"FORD","FIESTA",8695,7430
"FORD","FIESTA",8000,12495
"FORD","FIESTA",7992,12389
"FORD","FIESTA",6699,5518
"FORD","FIESTA",6692,19672
"FORD","FIESTA",8690,9214
"FORD","FIESTA",8491,9038
"FORD","FIESTA",7195,24259
"FORD","FIESTA",10990,12
"FORD","FIESTA",6497,14876
"FORD","FIESTA",6842,6823
"FORD","FIESTA",7950,6000
"FORD","FIESTA",7495,8341
"FORD","FIESTA",7200,9274
"FORD","FIESTA",8000,18438
"FORD","FIESTA",7000,19030
"FORD","FIESTA",7895,2879
"FORD","FIESTA",6499,29167
"FORD","FIESTA",7499,18864
"FORD","FIESTA",9750,100
"FORD","FIESTA",7999,9136
"FORD","FIESTA",8299,12334
"FORD","FIESTA",7297,12399
"FORD","FIESTA",8250,8157
"FORD","FIESTA",7000,10000
"FORD","FIESTA",7500,17888
"FORD","FIESTA",8500,9200
"FORD","FIESTA",9495,3600
"FORD","FIESTA",6990,21524
"FORD","FIESTA",7799,16124
"FORD","FIESTA",8660,9202
"FORD","FIESTA",10200,10
"FORD","FIESTA",8250,9160
"FORD","FIESTA",8000,17980
"FORD","FIESTA",9240,3781
"FORD","FIESTA",8495,3495
"FORD","FIESTA",9650,3347
"FORD","FIESTA",6299,16955
"FORD","FIESTA",6250,31367
"FORD","FIESTA",6795,27726
"FORD","FIESTA",9230,1730
"FORD","FIESTA",7490,12409
"FORD","FIESTA",6875,23157
"FORD","FIESTA",7494,10511
"FORD","FIESTA",9500,7009
"FORD","FIESTA",6495,42400
"FORD","FIESTA",9890,3939
"FORD","FIESTA",6750,33986
"FORD","FIESTA",6998,14457
"FORD","FIESTA",7995,14100
"FORD","FIESTA",6995,17000
"FORD","FIESTA",7795,20737
"FORD","FIESTA",7500,16750
"FORD","FIESTA",8500,7365
"FORD","FIESTA",7861,8708
"FORD","FIESTA",7970,24793
"FORD","FIESTA",10785,10
"FORD","FIESTA",6838,6550
"FORD","FIESTA",6950,29000
"FORD","FIESTA",7499,9784
"FORD","FIESTA",7995,10753
"FORD","FIESTA",9299,9079
"FORD","FIESTA",7980,27140
"FORD","FIESTA",7400,13762
"FORD","FIESTA",7750,14966
"FORD","FIESTA",7300,15858
"FORD","FIESTA",7994,8634
"FORD","FIESTA",6750,27806
"FORD","FIESTA",8300,8125
"FORD","FIESTA",7370,17105
"FORD","FIESTA",7500,9228
"FORD","FIESTA",8500,7037
"FORD","FIESTA",8350,10801
"FORD","FIESTA",7491,7854
"FORD","FIESTA",7494,12000
"FORD","FIESTA",7499,26243
"FORD","FIESTA",8495,5193
"FORD","FIESTA",8000,4745
"FORD","FIESTA",7500,11657
"FORD","FIESTA",7795,6271
"FORD","FIESTA",9800,4024
"FORD","FIESTA",7377,4867
"FORD","FIESTA",8500,7819
"FORD","FIESTA",7800,16240
"FORD","FIESTA",6438,13650
"FORD","FIESTA",8495,10000
"FORD","FIESTA",7990,15273
